wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4
0.43,1,0.34426229508196715,0.5,0.0,0,0,1,1,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.87,0,0.16393442622950818,0.0,0.5,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.41,0,0.16393442622950818,0.5,0.25,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.47,1,0.7377049180327869,0.5,0.0,0,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.83,1,0.24590163934426232,0.0,1.0,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.31,1,0.819672131147541,0.0,0.25,0,0,1,1,1,1,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0.95,1,0.5901639344262295,0.0,0.25,0,0,1,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0.51,0,0.24590163934426232,0.5,0.5,0,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
0.96,1,0.21311475409836064,0.0,1.0,0,0,1,0,0,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
2.11,0,0.819672131147541,0.0,0.0,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.95,1,0.6065573770491803,0.5,0.5,0,1,1,0,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
0.59,0,0.16393442622950818,0.0,0.0,0,0,1,0,1,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
2.42,1,0.11475409836065573,0.5,1.0,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.85,0,0.0819672131147541,0.0,0.0,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.59,0,0.03278688524590165,0.5,0.5,0,0,1,0,0,1,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1.27,1,0.19672131147540986,0.5,0.75,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
2.42,0,0.47540983606557374,0.0,0.25,0,1,1,1,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1.1,0,0.3114754098360656,0.0,0.0,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.7,1,0.18032786885245902,0.5,0.25,0,1,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.75,1,0.4918032786885246,0.0,1.0,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.33,1,0.24590163934426232,0.5,1.0,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
2.42,1,0.2786885245901639,0.5,0.5,0,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.84,0,0.3278688524590164,0.0,0.75,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.65,0,0.5737704918032787,0.5,0.75,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.22,1,0.0819672131147541,1.0,1.0,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0.53,1,0.0819672131147541,1.0,1.0,0,0,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1.06,0,0.19672131147540986,0.0,0.0,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.51,1,0.8360655737704918,0.0,0.25,0,1,0,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1.67,1,0.11475409836065573,0.0,0.0,1,1,1,0,0,1,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.62,1,0.06557377049180327,0.5,0.5,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.43,0,0.03278688524590165,0.5,1.0,0,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
0.28,1,0.13114754098360656,0.5,0.0,0,1,1,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0.62,1,0.16393442622950818,0.5,0.75,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.27,1,0.4918032786885246,0.5,0.75,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.5,0,0.24590163934426232,0.5,0.5,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.95,0,0.2786885245901639,0.0,0.75,0,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
0.53,0,0.3114754098360656,0.5,0.0,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.25,0,0.3278688524590164,0.0,0.25,1,0,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.54,1,0.16393442622950818,0.5,0.5,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.53,1,0.4098360655737705,0.5,0.25,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.54,1,0.4918032786885246,0.5,0.75,0,0,1,1,0,0,1,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
1.54,1,0.3770491803278688,0.0,0.25,0,1,0,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.45,1,0.4098360655737705,0.5,0.75,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0.29,0,0.3278688524590164,0.5,0.5,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
1.0,1,0.04918032786885243,0.0,0.25,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.29,0,0.4918032786885246,0.0,1.0,1,1,0,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.28,0,0.09836065573770489,0.5,0.75,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.74,1,0.4098360655737705,0.0,0.25,0,0,1,0,1,0,1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
1.62,0,0.11475409836065573,1.0,1.0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1.55,0,0.3278688524590164,0.0,0.5,0,0,1,1,1,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.6,1,0.2786885245901639,0.0,0.5,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.4,0,0.13114754098360656,1.0,0.75,0,0,1,1,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0.55,1,0.09836065573770489,1.0,1.0,1,1,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.27,0,0.11475409836065573,1.0,0.5,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1.11,0,0.0819672131147541,1.0,0.25,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
0.47,1,0.3770491803278688,0.5,1.0,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False
0.79,1,0.11475409836065573,1.0,1.0,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
0.98,0,0.03278688524590165,0.5,0.25,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.59,1,0.639344262295082,0.0,0.25,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.59,1,0.2622950819672131,1.0,1.0,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.86,0,0.47540983606557374,0.0,0.75,0,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.33,1,0.2786885245901639,0.5,0.0,0,0,1,1,1,1,1,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.12,1,0.5737704918032787,0.0,0.75,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.43,1,0.09836065573770489,0.5,1.0,1,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.92,1,0.4098360655737705,0.0,0.75,0,1,1,1,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.48,1,0.5737704918032787,0.0,0.0,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.28,0,0.5901639344262295,0.5,1.0,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.61,1,0.24590163934426232,0.0,0.0,0,0,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.22,1,0.24590163934426232,1.0,0.25,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1.49,0,0.01639344262295081,0.5,0.5,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.95,1,0.24590163934426232,0.5,0.75,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.99,0,0.11475409836065573,0.0,0.5,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.44,1,0.0819672131147541,0.5,0.5,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
2.42,1,0.14754098360655735,0.0,1.0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0.88,0,0.3114754098360656,0.0,0.0,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.86,1,0.24590163934426232,0.0,0.25,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.3,0,0.01639344262295081,0.5,1.0,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.53,0,0.3278688524590164,0.5,0.0,0,0,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1.19,0,0.4918032786885246,0.0,0.0,1,0,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
0.8,1,0.2786885245901639,0.5,0.75,0,0,0,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.15,0,0.11475409836065573,0.5,0.75,0,1,1,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.5,1,0.7704918032786885,0.5,0.25,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1.03,1,0.540983606557377,0.0,1.0,0,1,0,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.8,1,0.06557377049180327,0.5,1.0,0,1,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.58,1,0.22950819672131148,0.5,0.75,0,1,1,0,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.48,1,0.6229508196721312,0.0,0.75,0,1,1,1,1,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.71,0,0.01639344262295081,0.5,1.0,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.29,1,0.3770491803278688,0.5,1.0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
0.8,1,0.7049180327868853,0.5,1.0,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
2.08,0,0.24590163934426232,0.0,0.75,0,1,1,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0.5,1,0.3278688524590164,0.0,0.25,0,0,1,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
2.42,0,0.01639344262295081,0.5,0.5,1,1,1,0,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0.9,0,0.4098360655737705,0.0,0.5,1,1,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1.84,1,0.39344262295081966,0.0,0.5,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.38,0,0.09836065573770489,1.0,0.75,1,0,1,0,0,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1.33,0,0.39344262295081966,0.0,1.0,0,1,1,1,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.24,1,0.3770491803278688,1.0,0.75,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.59,0,0.2786885245901639,0.0,0.0,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
2.21,0,0.3770491803278688,0.0,0.0,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
0.82,1,0.13114754098360656,0.5,0.5,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
0.39,0,0.2786885245901639,0.5,0.5,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.59,0,0.819672131147541,0.0,0.75,1,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.22,0,0.2786885245901639,1.0,0.0,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.57,1,0.7377049180327869,0.0,0.25,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
0.63,0,0.3770491803278688,0.0,0.75,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
2.42,0,0.7704918032786885,0.0,1.0,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.53,1,0.3278688524590164,0.5,0.25,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.46,1,0.3278688524590164,0.5,0.5,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.4,1,0.7049180327868853,0.5,0.75,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
