wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4,age_sqrt
2.42,0,55,1,2,1,0,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
1.28,1,55,1,4,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.416198487095663
1.81,1,30,1,5,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
2.42,1,18,1,1,1,0,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,4.242640687119285
1.89,0,30,1,3,0,0,0,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.477225575051661
0.58,1,15,2,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,3.872983346207417
0.33,1,60,2,3,0,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,7.745966692414834
0.78,1,50,3,4,0,0,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,7.0710678118654755
0.61,1,17,2,2,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.123105625617661
0.47,0,38,2,3,1,0,0,0,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,6.164414002968976
0.56,1,35,2,3,0,0,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.22,1,63,2,1,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,7.937253933193772
0.22,1,28,2,5,0,1,1,1,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,5.291502622129181
0.69,0,16,2,3,1,0,1,1,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,4.0
0.4,1,62,2,3,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.874007874011811
1.9,0,40,1,1,0,0,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,6.324555320336759
0.62,1,55,1,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,7.416198487095663
2.04,0,40,1,4,1,1,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.324555320336759
1.54,1,40,1,5,0,1,1,1,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.324555320336759
0.64,1,46,2,5,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.782329983125268
1.34,0,17,1,3,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,4.123105625617661
2.42,1,25,1,2,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
2.11,1,32,1,3,0,0,1,0,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,5.656854249492381
0.32,1,58,2,5,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,7.615773105863909
0.61,1,39,3,5,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,6.244997998398398
1.25,0,23,1,2,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
1.11,1,32,2,4,0,0,1,1,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,5.656854249492381
0.85,1,70,2,3,1,1,1,0,1,0,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,8.366600265340756
0.31,0,37,2,2,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.082762530298219
2.42,0,40,1,3,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.34,1,50,2,4,0,0,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
0.73,0,33,1,3,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.744562646538029
0.22,1,50,2,2,1,0,1,1,0,1,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,7.0710678118654755
0.51,1,25,2,2,0,1,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,5.0
1.1,1,23,3,3,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
0.92,1,40,1,3,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.324555320336759
1.3,1,43,1,4,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.557438524302
1.23,0,21,2,3,1,0,1,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.58257569495584
2.42,0,73,1,2,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,8.54400374531753
1.12,0,19,2,3,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
0.61,0,39,3,5,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,6.244997998398398
0.57,1,45,1,1,0,0,1,0,0,0,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
0.78,0,20,2,4,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
1.62,1,20,1,4,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.22,1,54,2,5,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,7.3484692283495345
0.84,0,16,2,3,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.0
0.42,0,20,3,1,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.47213595499958
0.24,1,42,1,3,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.48074069840786
0.82,1,44,1,5,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,6.6332495807108
0.24,1,43,2,5,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,6.557438524302
1.21,0,25,2,3,0,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.64,1,60,2,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
2.42,1,40,1,2,0,1,1,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6.324555320336759
0.73,0,25,1,2,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.0
2.42,0,25,1,2,1,1,1,1,1,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,5.0
0.57,0,19,2,5,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,4.358898943540674
0.71,1,35,1,4,0,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,5.916079783099616
1.97,1,21,1,3,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.58257569495584
0.76,1,35,1,3,0,0,0,0,1,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
1.62,1,67,1,2,1,1,0,0,0,1,1,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,8.18535277187245
2.16,1,19,1,1,0,0,0,0,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
1.04,0,40,1,3,1,0,1,1,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,6.324555320336759
0.42,0,22,2,1,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.69041575982343
0.45,0,35,2,3,0,1,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
0.82,1,32,2,4,0,1,1,1,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,5.656854249492381
0.88,0,70,1,1,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.366600265340756
0.88,1,32,1,2,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.656854249492381
1.14,0,49,1,1,1,0,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0
2.33,1,18,1,5,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.242640687119285
1.88,1,60,1,4,0,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,7.745966692414834
0.24,0,24,2,2,1,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.898979485566356
0.9,0,30,1,4,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,5.477225575051661
0.63,1,27,2,5,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.196152422706632
1.61,0,40,1,3,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,6.324555320336759
0.74,0,35,1,4,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.916079783099616
1.08,0,20,1,4,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4.47213595499958
0.83,0,19,2,4,1,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.358898943540674
0.56,1,46,2,3,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.782329983125268
1.62,1,22,2,3,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,4.69041575982343
1.49,0,18,2,4,1,1,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.47,1,40,2,5,0,1,1,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,6.324555320336759
0.54,1,19,2,4,0,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.358898943540674
2.42,0,35,1,2,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.916079783099616
0.73,0,23,1,2,1,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
2.13,1,65,1,2,0,0,1,1,1,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,8.06225774829855
0.75,0,18,2,1,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
0.82,1,36,2,5,1,1,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.0
0.47,1,38,2,4,1,0,1,1,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,6.164414002968976
0.26,0,23,2,3,0,0,1,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,4.795831523312719
0.89,0,45,1,1,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.708203932499369
0.78,0,20,2,5,1,0,0,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.96,1,60,1,4,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
2.42,0,60,1,2,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.745966692414834
0.72,0,50,1,2,0,0,1,1,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,7.0710678118654755
0.5,1,21,3,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.58257569495584
2.42,1,48,1,2,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,6.928203230275509
0.83,0,20,1,4,1,1,0,0,0,1,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.47213595499958
0.75,0,18,2,2,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.05,1,65,1,1,0,0,1,1,1,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,8.06225774829855
0.34,1,20,3,3,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,4.47213595499958
0.97,0,26,1,4,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,5.0990195135927845
0.98,0,18,2,2,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.21,1,44,1,2,0,0,1,1,0,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,6.6332495807108
0.91,1,43,1,1,0,0,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6.557438524302
0.87,0,33,1,4,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.744562646538029
1.21,0,28,2,1,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,5.291502622129181
2.16,1,18,1,3,0,0,0,0,1,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4.242640687119285
1.3,0,50,1,2,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,7.0710678118654755
