wgt,gender,ed_lvl,income_q,employed,rural,account,savings,loans,wages,transfers,pension,agri_sale,utilities,remittances,mobile,internet,age_sqrt
0.69,0,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.02621703116207852
1.73,0,0.0,0.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0.05162680166599842
0.73,0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0.36820210314246227
0.9,0,0.0,0.25,1,0,1,1,0,0,1,1,1,1,1,0,1,0.45611223411086277
0.59,1,0.0,0.0,0,0,1,0,1,0,1,1,1,0,0,0,0,0.2731103668336776
0.49,0,0.0,0.25,1,0,1,0,1,1,0,1,1,1,1,1,1,0.6005073284792961
0.41,1,0.5,1.0,0,0,1,1,0,1,1,1,1,1,0,0,0,0.1687231588989907
0.73,1,0.0,0.5,0,0,1,1,1,0,1,1,1,0,1,0,1,0.33112562210789265
0.22,1,0.5,0.75,1,1,1,1,0,1,1,1,1,1,1,0,0,0.42170787336756455
0.22,0,0.5,0.0,0,0,1,0,1,1,1,1,1,0,1,0,1,0.2326232808881239
1.34,0,0.0,0.5,1,0,1,0,0,1,1,1,0,1,1,0,1,0.07629958542132087
0.73,0,0.0,1.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.29279124390711675
2.42,0,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,1,1,0.2326232808881239
0.32,1,0.5,0.5,0,0,0,0,0,1,1,1,1,1,1,0,1,0.48959864865397007
2.42,0,0.0,0.25,1,1,1,1,0,1,1,1,1,1,1,0,1,0.0
0.54,0,0.5,0.25,1,0,1,1,0,0,0,1,1,1,1,1,1,0.47296560836944224
1.33,0,0.0,0.5,1,1,1,0,0,1,1,1,1,1,1,0,1,0.7725351978037429
0.22,1,0.5,0.75,1,0,0,0,0,1,1,1,1,1,1,1,1,0.02621703116207852
0.29,1,0.5,0.25,0,1,1,1,1,1,1,1,1,1,1,0,0,0.2326232808881239
2.42,0,0.0,0.0,1,1,1,0,1,1,0,1,1,1,1,1,1,0.1904816313028227
0.94,0,1.0,0.5,1,1,1,0,0,1,1,1,1,1,1,0,1,0.7451949701854257
1.26,0,0.0,0.25,0,0,1,0,0,0,1,1,1,1,1,0,1,0.07629958542132087
1.04,0,0.0,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.0
1.08,0,0.0,0.5,1,0,1,0,0,1,1,1,1,0,1,1,1,0.2326232808881239
0.22,0,0.5,0.25,1,0,1,0,1,1,1,1,1,1,1,0,0,0.1687231588989907
0.92,0,0.0,0.25,1,1,0,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
0.76,0,0.0,0.5,1,0,1,1,0,1,1,1,1,0,1,0,1,0.42170787336756455
1.44,1,0.0,0.75,0,0,0,1,1,1,0,1,0,0,0,0,0,0.05162680166599842
1.06,0,0.0,0.5,1,0,1,1,1,1,1,1,1,0,0,1,1,0.1904816313028227
0.35,1,1.0,1.0,1,1,1,1,0,1,1,1,1,1,1,0,0,0.33112562210789265
0.35,1,0.5,0.0,0,1,0,0,0,1,1,1,1,1,0,1,1,0.25306152733850773
0.46,0,0.0,0.75,1,0,1,1,1,1,1,1,1,0,0,0,1,0.7313417492032841
0.22,0,0.5,0.0,1,0,1,0,1,1,1,0,1,1,1,1,1,0.12366884299436665
0.59,1,1.0,0.75,0,0,1,1,1,1,1,0,0,0,1,0,0,0.2731103668336776
0.22,1,1.0,0.75,0,1,1,1,0,1,0,1,0,0,1,0,0,0.5060197771135149
0.78,0,0.0,1.0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.5852072483626012
0.62,1,0.5,0.75,0,0,1,0,0,1,1,1,1,1,1,0,1,0.07629958542132087
0.92,0,0.0,0.5,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5060197771135149
1.69,0,0.0,0.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0.7725351978037429
0.38,1,1.0,1.0,0,0,1,1,0,1,0,1,1,1,0,0,0,0.1904816313028227
0.73,1,0.0,0.25,1,0,1,0,0,1,0,1,1,0,1,0,1,0.33112562210789265
0.84,0,0.0,0.75,1,1,0,0,0,1,1,1,1,1,1,1,1,0.07629958542132087
0.22,1,0.5,0.0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.43902953061416916
0.27,0,0.5,0.0,1,0,1,0,1,1,1,1,1,1,0,0,1,0.14646429553945794
0.22,1,0.5,0.0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.6005073284792961
0.22,1,0.5,1.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.33112562210789265
0.62,0,0.0,1.0,1,0,1,1,0,1,1,1,1,1,1,0,1,0.5540883258681659
0.22,0,0.5,0.0,1,0,1,0,0,1,0,1,1,1,1,0,1,0.6601046208636034
0.8,1,0.5,1.0,0,1,0,1,1,1,1,1,1,1,1,0,0,0.33112562210789265
0.73,0,0.0,0.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0.33112562210789265
2.23,1,0.5,1.0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.07629958542132087
0.6,1,0.5,0.5,0,0,1,0,1,1,1,1,1,0,1,0,0,0.2326232808881239
0.68,1,0.5,0.75,0,0,1,0,1,0,1,1,1,0,0,0,0,0.43902953061416916
0.44,0,0.0,0.25,1,0,1,0,1,0,1,1,0,1,1,0,1,0.7313417492032841
0.8,1,1.0,1.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.21177201535847945
1.02,0,0.0,0.75,0,1,1,0,1,1,1,1,1,1,1,1,1,0.29279124390711675
1.14,1,0.0,0.0,1,0,1,0,1,1,1,1,1,1,0,1,1,0.8646924184089513
0.78,1,0.5,0.75,0,0,1,1,0,1,1,1,1,1,1,0,0,0.7451949701854257
0.68,0,0.5,0.25,1,1,0,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
2.42,1,0.0,0.5,1,1,1,0,0,1,0,1,0,1,1,1,1,0.9275106159838182
0.69,1,1.0,0.75,0,1,1,0,0,0,1,1,1,1,1,0,0,0.33112562210789265
1.05,0,0.5,0.5,1,0,1,0,0,1,1,1,1,1,1,0,1,0.42170787336756455
0.22,1,0.5,0.0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.2326232808881239
0.64,0,0.0,0.25,1,1,1,0,0,0,1,1,1,0,1,1,1,0.8646924184089513
2.42,0,0.5,0.25,1,1,0,0,0,1,1,1,1,0,1,0,0,0.07629958542132087
1.14,0,0.5,0.5,1,0,0,0,0,1,1,1,1,0,1,0,1,0.4041369452058934
2.42,0,0.0,0.5,0,1,1,1,0,0,1,0,1,0,0,1,1,0.33112562210789265
0.38,0,0.5,0.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0.1687231588989907
0.62,1,0.0,0.25,0,1,1,0,0,0,1,1,1,1,1,0,1,0.42170787336756455
0.46,0,0.5,0.25,0,1,1,1,0,0,1,1,1,1,1,0,1,0.43902953061416916
1.21,1,0.0,1.0,0,1,0,0,0,1,1,1,1,1,1,0,0,0.6454357803402144
0.22,1,0.5,0.0,1,0,1,0,0,1,1,1,1,1,1,0,0,0.5382574152632154
1.1,0,0.0,0.5,0,0,1,0,0,1,1,1,1,0,1,0,0,0.34981339374796616
1.15,0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.5540883258681659
0.33,0,0.5,0.25,1,0,1,0,0,1,1,1,1,1,1,0,1,0.12366884299436665
0.71,0,1.0,0.75,1,1,1,1,0,1,1,1,1,0,1,0,0,0.1687231588989907
0.95,0,0.5,1.0,1,1,1,1,1,1,1,0,1,0,1,0,1,0.38630566444613734
1.75,0,0.0,0.25,0,1,1,0,1,1,1,1,1,0,1,0,1,0.42170787336756455
0.57,0,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,0,1,0.5852072483626012
0.61,1,1.0,1.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.2326232808881239
0.59,1,1.0,0.25,0,0,0,0,1,1,1,1,1,1,1,0,1,0.5382574152632154
0.82,0,0.5,0.75,1,1,1,1,1,1,1,1,1,0,1,1,1,0.43902953061416916
2.41,0,0.5,0.25,0,1,0,0,0,1,1,1,1,1,1,0,1,0.4041369452058934
0.8,0,0.0,0.0,1,0,1,0,0,1,1,1,1,0,1,1,1,0.42170787336756455
0.77,1,0.5,1.0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.21177201535847945
0.33,0,1.0,1.0,0,0,0,1,0,1,1,1,1,1,0,0,0,0.12366884299436665
0.8,1,0.0,0.5,0,0,0,0,0,1,1,1,1,0,1,0,1,0.6746274918803921
1.0,0,0.0,0.25,1,1,1,1,1,1,1,1,1,0,0,1,1,0.2326232808881239
1.43,0,0.0,0.75,0,1,1,0,0,1,0,1,1,0,1,0,0,0.5852072483626012
1.45,0,0.0,0.25,1,0,0,0,1,1,1,1,1,1,1,1,1,0.5852072483626012
0.22,0,1.0,0.5,0,0,1,0,1,1,1,1,1,1,1,0,1,0.14646429553945794
0.29,0,0.5,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.43902953061416916
0.23,1,1.0,0.75,0,0,1,0,1,1,1,1,1,1,1,0,1,0.6601046208636034
1.39,0,0.0,0.75,1,1,1,0,0,1,1,1,1,1,1,0,1,0.7994079677421027
1.02,1,1.0,0.25,0,1,1,0,0,1,1,1,1,1,1,0,1,0.2326232808881239
1.19,0,0.0,0.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0.42170787336756455
0.68,1,0.0,0.5,0,0,0,0,1,0,1,1,1,1,0,0,1,0.7313417492032841
1.12,1,1.0,0.5,1,0,0,0,0,1,1,1,1,0,1,1,1,0.0
1.6,0,0.5,1.0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.14646429553945794
0.93,0,0.5,0.25,1,0,1,0,0,1,0,1,1,1,1,1,1,0.05162680166599842
1.33,1,0.0,1.0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.5060197771135149
2.16,1,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,1,1,0.29279124390711675
1.4,0,0.0,1.0,1,0,1,0,0,0,1,0,1,1,1,0,0,0.9275106159838182
0.23,1,1.0,1.0,0,0,1,0,1,1,1,1,1,0,1,0,0,0.25306152733850773
0.74,0,0.0,0.5,1,0,1,0,1,1,1,1,1,1,1,0,1,0.42170787336756455
0.22,1,0.5,1.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.10029601612894867
2.42,0,0.0,0.75,1,1,1,0,0,1,1,1,1,1,1,0,1,0.2326232808881239
0.57,1,0.0,0.0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.7994079677421027
0.28,0,0.5,0.5,1,0,0,0,1,1,1,1,1,1,1,1,1,0.1904816313028227
0.22,1,1.0,0.25,0,0,1,1,1,0,1,1,0,1,0,0,1,0.2326232808881239
0.57,0,0.5,0.75,1,0,0,1,1,1,1,1,1,1,0,0,1,0.07629958542132087
0.69,1,0.5,1.0,0,1,1,1,0,1,1,1,1,1,1,0,0,0.1687231588989907
2.06,1,0.0,0.25,1,1,1,0,0,1,1,1,1,1,1,0,1,0.43902953061416916
0.97,1,0.0,1.0,1,0,1,0,1,0,1,1,1,0,0,0,0,0.2326232808881239
0.7,0,1.0,1.0,0,1,1,1,1,1,1,1,0,0,1,0,0,0.33112562210789265
2.42,0,0.0,0.75,1,1,0,0,0,1,1,1,1,1,1,0,0,0.02621703116207852
0.92,0,0.0,0.75,0,1,1,0,0,1,1,1,1,1,1,0,0,0.36820210314246227
0.88,0,1.0,1.0,0,1,1,1,1,0,0,1,1,0,1,0,0,0.12366884299436665
1.12,1,0.0,0.5,0,1,1,0,0,1,1,1,1,0,1,0,1,0.7173620069087707
2.01,0,0.0,0.25,0,0,1,0,1,1,1,1,1,1,0,0,1,0.1687231588989907
0.82,1,0.5,0.25,0,0,1,0,0,0,0,1,1,1,1,0,0,0.07629958542132087
2.42,1,0.5,1.0,0,1,1,1,0,0,1,1,1,1,1,0,0,0.33112562210789265
0.61,1,1.0,1.0,0,1,1,0,1,0,1,1,1,1,0,0,0,0.47296560836944224
0.93,1,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,1,1,0.6601046208636034
0.68,0,0.5,0.25,1,0,1,0,0,1,1,1,0,1,1,0,0,0.02621703116207852
1.19,1,1.0,0.75,0,1,1,1,0,1,1,1,1,1,1,0,0,0.1904816313028227
0.41,0,0.0,0.25,1,1,1,0,1,1,1,1,1,0,0,0,1,0.5852072483626012
1.44,0,0.0,0.75,1,1,1,1,1,1,1,1,1,1,1,0,1,0.5222368926363552
0.24,1,1.0,1.0,0,0,0,0,0,1,0,1,1,1,1,0,0,0.33112562210789265
1.18,1,0.5,0.75,1,0,0,0,0,1,1,1,1,1,1,0,0,0.07629958542132087
0.22,1,1.0,0.0,1,0,0,0,1,1,1,1,1,1,1,0,1,0.29279124390711675
1.62,0,0.0,0.75,0,0,0,0,1,1,1,1,1,1,1,0,1,0.1904816313028227
0.94,0,0.5,0.5,1,1,1,0,0,1,1,1,1,0,0,0,0,0.10029601612894867
0.22,1,1.0,1.0,0,0,1,0,1,1,1,1,1,0,0,0,0,0.7173620069087707
0.68,1,0.5,1.0,0,0,1,1,0,0,0,1,1,0,0,0,1,0.14646429553945794
0.32,1,0.5,0.75,0,0,1,1,0,0,1,1,0,1,0,0,0,0.5060197771135149
0.66,1,0.5,0.75,0,1,1,1,1,0,1,1,1,0,0,0,1,0.6601046208636034
0.77,0,0.5,0.25,1,0,1,1,1,1,1,1,1,0,1,1,1,0.5222368926363552
2.42,0,0.0,0.5,0,0,1,0,0,1,1,1,1,1,1,1,1,0.5060197771135149
1.04,1,0.0,0.75,0,1,1,0,1,0,1,1,1,0,1,0,0,0.38630566444613734
2.25,1,0.5,0.75,0,1,1,1,1,1,1,1,1,1,1,0,1,0.5060197771135149
0.24,1,1.0,1.0,0,1,1,1,1,1,1,1,1,0,1,0,0,0.34981339374796616
0.71,0,0.0,0.5,1,1,1,0,0,1,1,0,1,1,1,1,1,0.5060197771135149
1.27,1,0.0,0.0,0,1,1,0,1,1,1,1,1,1,1,0,0,0.9275106159838182
0.89,0,0.0,0.0,1,1,0,0,0,1,1,1,1,1,1,0,1,0.8258364678460262
0.34,1,0.5,0.75,0,0,1,0,1,1,1,1,1,1,1,0,0,0.5382574152632154
0.61,1,0.5,1.0,0,0,1,0,1,0,1,1,1,0,0,1,0,0.1687231588989907
1.33,0,0.0,1.0,1,1,1,1,0,1,1,1,1,0,1,0,1,0.5540883258681659
0.22,0,0.5,1.0,0,0,1,0,0,1,1,1,1,1,1,0,0,0.5852072483626012
1.08,1,0.0,0.75,1,0,1,0,0,1,1,1,1,1,1,0,1,0.7994079677421027
0.26,0,1.0,1.0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.1904816313028227
1.72,1,0.0,0.5,0,1,1,0,1,1,1,1,1,1,0,0,1,0.6306164783589376
0.43,0,0.5,1.0,1,0,0,0,1,1,1,1,1,1,1,1,1,0.5060197771135149
1.17,0,0.0,0.25,1,0,1,0,0,1,1,0,1,1,1,1,1,0.29279124390711675
0.67,1,0.5,0.5,0,1,1,0,1,1,1,1,1,1,1,0,0,0.14646429553945794
1.57,1,0.5,0.75,1,0,1,0,1,1,1,1,1,1,1,0,1,0.14646429553945794
0.23,1,0.5,0.5,0,1,1,0,1,1,1,1,1,1,1,0,0,0.2731103668336776
1.27,0,0.0,1.0,0,0,1,0,1,0,1,1,0,0,1,0,1,0.9275106159838182
0.22,1,0.5,1.0,1,0,1,1,1,0,1,1,1,0,0,0,0,0.48959864865397007
0.22,1,0.5,1.0,1,0,1,0,1,1,1,1,0,1,1,0,0,0.42170787336756455
0.38,1,0.5,0.75,1,1,0,0,1,1,1,1,1,0,1,0,1,0.12366884299436665
0.22,1,0.5,0.75,0,1,1,0,1,1,1,1,1,1,1,0,0,0.33112562210789265
0.63,1,0.5,0.75,1,1,0,0,0,1,1,1,1,1,1,0,1,0.47296560836944224
0.56,1,0.5,0.0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.47296560836944224
0.7,0,0.0,0.5,1,0,1,1,1,1,1,1,1,0,1,0,1,0.6890086661848598
0.71,0,0.0,0.25,0,0,1,0,1,1,1,1,0,0,1,1,1,0.5852072483626012
0.61,1,0.0,0.25,1,0,1,0,0,1,1,1,1,1,1,1,1,0.48959864865397007
1.45,0,0.0,0.25,0,1,1,0,1,1,1,0,1,1,1,1,1,0.33112562210789265
0.22,1,1.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.2731103668336776
0.79,0,1.0,0.0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.47296560836944224
2.42,1,0.0,0.75,0,1,1,1,1,0,1,1,1,1,1,0,0,0.21177201535847945
1.89,0,0.0,0.5,0,1,0,1,1,1,1,1,0,0,0,1,1,0.33112562210789265
1.1,0,0.0,0.25,0,0,1,0,1,1,1,1,1,1,0,0,0,0.33112562210789265
0.93,1,1.0,1.0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.5852072483626012
1.47,1,0.0,0.25,1,1,1,0,1,1,1,1,1,1,1,0,1,0.33112562210789265
0.94,0,0.5,0.0,0,0,1,0,1,0,1,1,1,0,1,1,1,0.10029601612894867
1.0,1,0.0,0.5,0,1,1,0,0,0,1,1,1,1,1,0,1,0.42170787336756455
2.42,0,0.0,0.75,0,1,1,0,0,1,1,0,1,1,1,1,1,0.38630566444613734
0.84,0,0.5,1.0,1,1,1,0,0,1,1,1,1,1,1,1,1,0.43902953061416916
1.55,1,0.0,0.75,0,1,1,0,1,1,1,1,1,0,0,0,1,0.6156419877437864
1.25,0,0.0,1.0,0,0,1,1,1,0,1,1,0,1,0,0,1,0.5852072483626012
2.42,0,0.0,0.5,0,1,1,0,1,1,1,1,1,0,1,0,1,0.9275106159838182
0.6,0,0.0,1.0,0,1,1,1,1,0,1,1,1,1,0,0,1,0.5852072483626012
1.03,1,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.5060197771135149
1.28,1,0.0,0.75,0,0,1,0,0,1,1,1,1,1,1,0,1,0.25306152733850773
1.55,0,0.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.34981339374796616
1.28,0,0.5,1.0,0,1,0,1,0,1,1,1,1,1,1,0,0,0.1904816313028227
2.32,1,1.0,0.75,0,1,1,1,1,0,1,1,0,0,0,0,0,0.6890086661848598
0.22,1,0.5,1.0,1,0,0,0,0,1,1,1,1,1,1,0,1,0.07629958542132087
0.62,1,0.0,0.5,0,0,1,0,1,1,0,0,0,0,1,1,1,0.7994079677421027
2.27,1,0.0,0.0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.7994079677421027
0.45,1,0.5,0.75,0,0,1,1,1,0,1,1,1,0,0,0,0,0.42170787336756455
2.1,1,0.0,0.75,1,1,1,0,1,1,1,1,1,1,1,0,0,0.12366884299436665
0.74,0,0.0,0.25,1,0,1,0,1,0,1,1,1,1,1,0,1,0.5060197771135149
0.55,1,0.5,1.0,0,1,1,1,1,1,1,1,0,1,1,0,0,0.6601046208636034
0.4,1,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,0,1,0.6601046208636034
2.09,1,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,0,1,0.07629958542132087
1.03,1,0.5,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.10029601612894867
0.22,1,1.0,1.0,0,0,1,1,1,0,1,1,1,1,1,0,0,0.6005073284792961
2.07,1,0.0,0.25,0,0,0,0,1,1,1,1,1,1,1,1,1,0.8646924184089513
0.83,0,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,0,0,0.2326232808881239
1.62,0,0.5,1.0,0,1,1,1,1,0,1,1,1,1,0,1,1,0.12366884299436665
0.35,1,0.5,0.5,1,1,1,0,0,0,0,0,1,0,1,0,1,0.6601046208636034
0.4,0,0.5,0.0,0,0,1,0,1,1,1,1,1,1,1,0,1,0.05162680166599842
0.68,1,0.5,0.75,0,0,0,0,0,1,1,1,1,1,1,1,1,0.48959864865397007
2.23,0,0.0,0.0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.38630566444613734
1.27,1,0.0,0.5,1,0,1,0,0,1,1,1,1,1,1,1,1,0.8646924184089513
0.52,0,0.5,0.25,1,0,1,0,1,1,1,1,1,0,1,0,1,0.3121237042552123
0.58,1,0.5,1.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.10029601612894867
0.61,1,0.0,0.25,0,0,1,0,0,1,0,1,1,1,1,1,1,0.6454357803402144
1.23,1,0.5,0.75,1,0,0,1,0,0,1,1,1,1,1,0,0,0.10029601612894867
0.75,1,0.5,0.75,1,1,0,0,0,1,1,1,1,1,0,1,1,0.05162680166599842
0.86,1,0.0,0.0,1,0,1,0,1,1,1,1,1,0,0,0,1,0.7994079677421027
0.29,0,0.0,0.25,1,0,1,0,0,1,0,0,1,0,1,0,1,0.7994079677421027
0.94,0,0.5,0.0,1,0,0,0,0,1,1,1,1,1,1,1,1,0.1904816313028227
2.42,0,0.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
1.27,0,0.0,0.5,1,0,0,0,0,1,1,1,1,1,1,1,1,0.8646924184089513
2.2,1,0.0,0.5,0,1,1,0,0,0,1,1,1,1,1,0,1,0.2326232808881239
0.36,0,0.5,0.25,0,0,1,0,1,1,0,1,1,1,1,0,1,0.29279124390711675
0.34,1,0.5,1.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.6005073284792961
1.69,1,1.0,1.0,1,1,1,0,1,0,1,0,1,0,0,0,1,0.10029601612894867
0.55,1,1.0,0.0,1,0,1,0,0,1,1,1,1,0,0,0,0,0.25306152733850773
1.57,1,0.5,0.75,0,0,0,0,0,1,1,1,1,1,1,0,0,0.10029601612894867
0.94,1,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,0,1,0.05162680166599842
1.89,1,0.0,0.5,0,0,1,0,1,1,1,1,1,1,1,0,0,0.2326232808881239
1.61,1,0.0,0.5,0,0,1,0,1,1,1,1,1,1,0,0,0,0.5222368926363552
0.45,1,0.5,1.0,1,0,1,1,1,0,1,1,0,0,1,0,0,0.07629958542132087
0.62,0,0.5,0.0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.05162680166599842
0.23,1,1.0,0.5,0,0,1,0,1,0,1,1,1,1,1,0,0,0.36820210314246227
1.67,0,0.5,1.0,1,0,1,0,0,1,0,1,1,1,1,0,0,0.4041369452058934
0.83,1,0.5,0.75,0,1,1,0,1,1,1,1,1,1,1,0,0,0.1687231588989907
2.39,1,0.0,0.0,0,0,1,1,0,1,1,1,1,1,1,0,1,0.7860285196746162
0.84,1,0.5,1.0,0,0,1,1,0,1,1,1,1,1,1,0,0,0.29279124390711675
0.96,1,0.5,1.0,1,1,1,1,0,1,0,1,1,1,1,0,0,0.12366884299436665
1.12,0,0.5,1.0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.25306152733850773
0.66,1,0.5,0.75,1,1,1,0,0,1,1,1,1,1,1,0,0,0.10029601612894867
0.99,0,0.0,0.0,1,0,1,0,1,1,1,1,0,1,1,1,1,0.21177201535847945
0.7,1,0.0,0.75,0,1,1,0,1,1,1,1,1,0,0,0,1,0.7313417492032841
1.4,0,0.0,0.75,1,1,0,0,0,1,1,1,1,0,1,0,1,0.7994079677421027
1.42,1,0.5,1.0,0,1,1,1,0,0,1,1,1,0,0,0,0,0.36820210314246227
0.48,1,0.5,0.5,0,1,0,0,0,1,1,1,1,1,1,1,1,0.42170787336756455
0.5,0,0.0,0.75,0,0,1,0,1,1,1,1,0,1,1,0,1,0.42170787336756455
0.87,1,0.0,0.5,1,1,1,0,0,1,0,1,1,1,1,0,1,0.703252212097784
0.96,1,0.0,0.0,1,0,1,0,0,1,1,1,1,1,1,0,0,0.6601046208636034
2.42,0,0.0,0.25,1,1,0,0,0,1,1,1,1,1,1,0,1,0.33112562210789265
1.13,1,0.0,1.0,0,1,1,1,1,0,0,1,1,0,1,0,0,0.38630566444613734
0.57,0,0.5,1.0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.29279124390711675
1.69,1,0.0,0.25,0,0,1,0,1,0,1,1,1,1,1,1,1,0.7313417492032841
0.84,0,0.5,0.75,0,1,1,0,0,1,1,1,1,1,1,0,0,0.47296560836944224
0.57,1,0.0,0.5,0,0,1,1,0,1,1,1,1,1,1,0,0,0.5852072483626012
2.42,1,0.0,0.75,0,1,1,0,0,1,1,1,1,0,0,0,1,0.14646429553945794
0.77,0,1.0,1.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.2326232808881239
0.96,1,0.0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.3121237042552123
0.7,1,0.5,1.0,0,1,1,0,0,1,0,1,1,1,1,0,1,0.5852072483626012
1.23,0,0.0,0.25,0,0,1,0,1,0,1,1,1,1,1,0,1,0.12366884299436665
1.18,1,0.5,0.75,0,0,0,0,0,1,1,1,1,1,1,0,0,0.12366884299436665
0.62,1,0.0,0.0,1,0,1,0,0,1,0,1,1,1,1,1,1,0.6601046208636034
0.7,1,0.5,0.75,0,0,1,0,0,0,1,1,1,1,1,0,0,0.6306164783589376
1.48,0,1.0,0.75,0,1,1,0,0,1,1,1,1,0,1,0,0,0.1904816313028227
0.36,0,0.0,0.75,1,0,1,1,0,1,1,1,1,1,1,0,1,0.6156419877437864
0.53,0,0.0,0.75,0,1,0,0,0,1,1,1,1,1,1,0,1,0.758925044094688
0.82,1,0.5,0.5,1,0,1,0,1,1,1,1,0,1,1,0,1,0.33112562210789265
1.51,1,0.5,1.0,0,1,0,0,0,1,1,1,1,1,0,1,1,0.1687231588989907
2.29,1,0.0,1.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.7451949701854257
0.71,1,0.0,0.75,1,1,1,0,1,1,1,1,1,0,0,0,0,0.42170787336756455
0.22,1,0.5,0.0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.5222368926363552
2.13,1,0.0,0.25,0,0,1,1,1,1,1,1,1,0,0,1,1,0.5540883258681659
1.34,0,0.0,0.5,0,0,0,0,1,1,1,1,1,1,1,1,1,0.1687231588989907
0.22,1,0.5,0.25,0,1,1,0,1,1,1,1,1,1,1,0,1,0.33112562210789265
0.62,0,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,1,1,0.25306152733850773
1.26,1,0.5,1.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.6156419877437864
0.28,1,0.5,1.0,0,0,1,0,0,0,1,1,1,1,0,0,0,0.25306152733850773
0.35,1,1.0,0.75,0,0,1,0,0,0,0,1,1,1,0,0,0,0.29279124390711675
1.87,0,0.5,0.75,0,0,1,1,0,1,0,1,1,0,1,0,1,0.36820210314246227
1.52,1,0.5,0.75,0,1,0,1,1,1,1,1,1,1,1,0,0,0.21177201535847945
0.91,1,0.0,0.0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.5222368926363552
1.13,0,0.5,0.25,1,0,0,0,0,1,1,1,1,1,1,0,1,0.10029601612894867
2.42,0,0.0,0.5,0,1,1,0,0,0,1,1,1,0,1,0,0,0.12366884299436665
1.22,1,0.5,1.0,1,1,1,0,0,1,0,1,1,1,0,0,0,0.12366884299436665
0.32,1,1.0,0.0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.2326232808881239
0.79,0,0.5,0.5,1,0,1,0,0,1,1,1,1,1,1,1,1,0.7313417492032841
1.15,0,0.0,0.25,0,0,1,0,0,1,1,1,1,1,1,0,1,0.5060197771135149
1.3,0,0.5,1.0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.5852072483626012
0.44,0,0.5,0.75,1,1,0,0,0,1,1,1,1,1,1,0,0,0.1687231588989907
